@relation function

@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class numeric

@data
-9,-28,16,-5.245622874810581
19,10,11,-4.9955276015963985
-9,13,1,-0.490963225058036
15,17,-4,3.085902054659406
-20,-10,-13,-6.664192379748415
5,-12,-8,-4.008921158540253
-10,11,18,-18.838895246989114
21,10,-5,2.1723762942225804
26,11,21,-20.352875015236133
-29,-27,-23,21.24858882361457
-7,-13,-23,10.417744101356044
-9,21,0,-0.9111302618846769
-27,-16,-15,-4.610688558709815
-7,9,-1,0.341783769101548
0,-17,-25,-23.03493729698892
19,1,-20,-15.84071507797126
-4,-2,19,-17.930294730551566
-10,1,-22,-19.351433194850177
-12,25,15,-1.1414222927341031
-13,7,8,6.163339571200509
12,-4,-4,-2.1833560224992206
-19,-12,-29,-14.571910003825945
-6,-11,2,2.960150699751773
12,-26,-9,7.706880013048916
-13,-22,-2,0.8897441628693884
26,17,-22,21.79766414367889
28,-17,13,11.535561528120672
21,9,14,5.221929533160324
-17,21,-14,-11.98834227755638
20,6,-11,3.4816525420015765
4,6,-18,4.375835346717054
14,3,24,3.5236174116446466
4,-29,18,11.291766294969804
-25,-5,9,9.62152128383172
8,0,11,-0.14550003380861354
-5,-27,2,-1.6290896713457799
11,7,0,0.004425697988050785
-19,-15,26,-15.918779225898366
-28,19,29,3.3838332139120517
10,27,-4,-4.664575242694465
-10,5,10,-10.428314275707837
-4,29,24,-16.580856841974832
-1,-16,-20,-5.217764027433166
9,-1,27,-23.630846851697882
0,-16,-15,-3.318549749975979
-19,-14,-1,1.9793119738815395
29,10,-8,3.604111357425958
-15,17,-2,1.1631070709002924
5,-8,7,-6.641845540900446
-7,-14,2,-1.2273124570464362
-28,1,21,16.70828481465226
28,-8,-21,19.813917312777452
-8,9,29,11.805936038202328
25,-28,28,-6.594159260756859
-22,-12,-28,-16.024002530406815
12,-17,18,18.149008812564514
-27,16,6,-2.019558708724228
-14,1,5,4.344092142247316
-12,-12,28,15.86789566274467
27,26,-20,-15.543307818325891
-11,26,-27,-20.584652464961223
2,-13,-5,1.6846883475860623
-21,-7,-1,0.10925733849452068
15,-15,25,-17.016883916786743
29,10,3,-2.3801208623571095
-4,-1,-5,3.553711303175871
13,11,-11,11.907339053507934
-1,-9,17,-6.465711943241722
13,22,11,0.8100823792557535
-7,8,0,0.7539022543433046
11,-27,-23,22.00107205129162
13,-1,2,-0.7754951881655968
-29,10,-19,9.588343577209026
-16,24,24,-22.69154016848236
28,23,5,-5.19370788718942
16,22,-9,-0.8779976967097498
16,-13,-3,0.302841630156538
-12,15,27,18.401625642974647
1,22,-12,0.6465180173529863
8,11,3,-3.1454706534607237
-23,-18,-10,-8.042705488050158
17,7,-3,-2.246123134207964
4,-5,-25,-24.626750487442074
-18,9,2,1.4845536787275933
-3,-19,2,-1.2897469159263502
-26,24,13,-11.12559938375747
3,17,2,-2.912787480359559
-19,-6,-19,-4.320189847592922
-22,25,-18,1.3823706753652776
-18,11,21,-20.33947762932069
-27,0,16,-0.2921388087338362
17,17,-24,22.798376467057764
-8,29,24,-16.072713254919833
29,0,-28,-0.7480575296890003
23,10,0,-0.5328330203333975
-23,21,-27,-23.122535260806913
-7,29,18,-11.191507661490112
21,24,8,-7.792356156277259
-5,5,-9,8.913980657431473
19,17,-25,25.023641915175592
27,26,9,6.570887245582588
-10,11,19,-19.83888545353982
-12,28,24,7.345592878121349
-15,23,-26,21.242042595695615
16,-16,5,0.48185710300194184
28,-4,2,0.5509991243022898
-25,-2,29,-25.378422566081294
21,22,0,-0.5477292602242684
25,-15,6,-2.9105242290792273
-19,-29,-23,-14.274874718711583
0,-28,-13,4.521775248002298
-16,-19,-23,2.4895163419245194
-7,23,-17,15.139649125321204
11,-26,25,-19.059535564002015
-11,4,1,-0.7523767973198774
-17,-13,16,-6.997835927277851
15,23,26,-22.76141842141326
-1,-8,-4,4.497735292361667
13,-12,-26,-13.043449086561113
-1,-3,-7,1.5281423622872103
29,24,-27,23.702558244489847
-1,-20,-5,5.1050285595062785
-1,-27,12,-10.936208834985896
-28,15,-26,-17.870089710398602
11,1,-2,-1.6785162716277422
-4,17,-12,10.88312628169107
-11,9,0,0.004425697988050785
17,-8,-11,10.607777374805604
-14,-2,24,-21.686401025608525
-21,-16,-28,-8.609022126846098
15,11,-13,12.240184772300324
-9,20,-18,-17.344144774981974
29,2,9,7.435619311742134
-29,-22,-14,-0.8719758597546545
-18,14,24,24.43489324492097
-12,24,23,-19.98444836741986
26,5,1,-0.3120049523344981
2,-9,1,-0.828265321788899
-19,-22,-26,0.7585705766361684
11,-26,1,-0.7581327524915519
25,6,-5,2.388280302858103
26,-24,-27,-23.803696451850207
15,14,-27,-27.50608651662032
8,4,6,-4.686315005656183
4,-16,-6,-2.3810635208540036
19,-18,18,14.506475060076838
-19,-1,-9,8.561943481457739
17,21,1,0.5614923004844592
-17,-15,-15,9.479154264305157
0,6,-11,4.0735704801881845
-3,-3,22,-4.094632673917524
-12,9,26,11.558934575018164
-9,-22,-9,-0.9907920454983118
1,-24,29,26.802074804060233
-29,-25,-27,-4.321554782328872
-11,-1,-27,22.724142287801257
0,21,0,1.0
-28,-7,-10,5.607260120874324
11,28,24,6.506164617376908
5,17,-2,2.20645716922234
-27,-4,-11,-8.616966257121048
5,26,-3,-2.0040131659755818
-6,19,1,1.1100474963133182
0,2,-21,-18.095245963339316
-15,2,28,24.700640038260264
0,19,-4,0.4004911613481906
27,-10,-25,-13.892666580968081
-24,11,21,-20.575615330227777
2,-5,-24,-23.430329428462464
-6,-4,-26,-18.716694591355765
-27,8,18,17.516309630487036
-24,26,-9,-6.438847046979427
22,-15,10,-7.502839227965805
12,-11,-23,-22.15592079193369
-3,5,-8,6.681401700704662
22,-14,-22,20.79340099889251
2,3,6,0.4305732118120608
25,11,0,0.9912028118634736
5,28,-21,-5.405359369002023
11,20,-13,-11.863862561471109
12,5,-27,26.73480937463723
17,-8,13,-13.13682054415556
0,-20,-9,9.216507256548649
17,-25,-7,-1.201625588736008
-23,-23,-19,-16.61102069966164
-3,20,-29,-27.46540476770165
29,3,-11,-2.3003776183475395
28,4,-12,8.119024077381571
27,-29,21,13.644172759738481
-23,26,22,16.24345289021786
-25,-27,8,-6.6598046153725505
13,21,13,11.783970082418925
6,-1,-28,24.52135786127147
5,-8,28,-27.418368719991467
-21,29,16,-11.16587140763175
24,-26,-15,11.862555764531038
9,-26,-15,10.527246495309363
19,-14,20,-18.823442495710736
24,25,13,-1.2963937439340523
-20,20,7,6.798698816906786
15,9,-17,-7.765702161968683
0,3,4,1.564480032239469
-1,8,-15,-14.300071393482586
16,-5,-2,-2.8755080296496613
12,22,-12,0.9500696702173387
-20,16,27,-7.365307488143371
20,22,0,0.40808206181339196
25,24,-20,19.10277005199595
-18,-8,26,-25.062997703963845
-5,-9,-26,10.998742801748898
-23,-18,21,15.2378991618718
-18,18,7,-4.596594019157652
19,15,-5,-2.262734582598915
-23,6,-11,2.540737459854787
-3,23,26,-22.991723005154885
-22,-28,-12,2.250908633299791
-14,-15,-1,0.7870250583649504
22,-16,17,3.8943955569114737
-15,5,8,-8.43108211016393
23,-11,-14,-14.532695912043247
0,19,16,3.3980353546072375
2,-13,12,-5.458151278466833
10,23,-19,15.239116150251789
-6,-23,-12,-9.194474563451683
-11,13,-23,-9.65941614902469
-13,8,-29,-27.783942370627873
23,16,10,-3.4118661869840503
-1,-25,0,0.5403023058681398
-3,1,-14,-12.770586283910996
17,-13,27,-11.619673332370901
-23,-7,-5,2.752099973260548
0,-10,-2,-0.08804222177873955
-3,-16,17,3.9043638867056654
4,19,-10,-2.1524157174931355
-14,1,27,22.85645380802104
-17,-7,-22,14.178541833761763
25,-7,-22,15.444907983676833
18,1,-11,-8.595864124642782
-3,2,-2,-2.808587350251809
11,22,-23,0.20800581166733995
28,-4,-19,-15.341853277164203
4,2,-25,-23.386079291505656
20,2,-12,-10.503487060094788
-29,16,0,-0.7480575296890003
1,-24,20,18.651869546000615
-23,-28,19,-5.680042998182909
23,24,11,-10.49419500240626
14,17,-6,5.905122169485174
-26,-24,-3,-2.0698157636912313
12,-1,-2,2.5267959283482853
7,8,21,21.530425433434324
14,-11,3,3.136707837859944
-9,-29,-26,-18.165611251421833
-17,-22,-27,-0.5141486888925015
-21,-9,3,-1.7840847159495383
24,-11,29,29.423894997307396
22,-2,-25,21.732474844247406
-1,0,11,0.5403023058681398
-9,-5,22,20.18520378070437
12,-4,21,16.736706360198983
-19,2,-20,-17.197243918326965
9,23,-15,11.782175800742882
-16,-19,-15,1.2904986646209005
3,-19,-3,-0.5403608676115884
-13,6,13,-2.72495469513584
-24,9,23,9.902904167897399
5,15,24,15.89057034923403
-20,23,12,-9.746562788288657
21,1,29,23.85492929920473
-15,-12,0,-0.7596879128588213
-10,9,6,1.6336393823740871
2,-9,18,-7.834279570898761
0,-5,-14,-12.424939845283939
-6,-6,-15,-3.231062186333522
13,0,18,0.9074467814501962
-4,-18,24,17.37005030165661
4,23,-26,21.348086887690826
-5,-11,26,26.283407555781515
2,-12,29,15.144467785465471
13,11,-20,20.907250912464267
16,17,-22,20.193085341026865
16,-3,-1,-0.8165394722635174
0,-15,23,-13.956620323613688
-10,2,-7,-7.204153516856224
23,-8,-14,13.318182432393948
-13,-16,-15,-3.4111029685257828
-11,22,-6,0.057533553730474044
-9,-8,-3,2.056944477985468
13,15,-8,-4.294855939806738
-29,-12,12,5.690817486316219
-11,-11,-7,-6.995505747866874
13,-26,5,-2.9053454709478173
-13,-16,8,3.2106733147707187
20,22,4,0.37267682465177643
-14,12,19,-10.05814822380043
5,8,22,22.049543611177626
10,-23,26,21.162658979477985
-21,-26,-8,5.552738343612553
-1,-15,10,-5.962576095703028
7,-28,-1,1.0248080426511736
-5,10,28,-14.948928919439128
-9,-13,25,-11.415306182550701
-27,5,26,-25.224169949975433
-15,24,-28,24.596506223326646
-12,15,13,9.29759588077501
23,1,-16,-13.996368777259741
-10,12,7,-4.595081955079497
19,22,16,0.8470836695402072
-24,20,9,8.640686263885646
28,-25,-27,-4.536103118953438
21,-6,20,5.040580703754249
5,3,10,1.6948622660618984
-8,29,19,-12.754543833854996
13,-21,0,0.9074467814501962
0,-23,14,12.84708565845239
-28,-1,21,-18.633496547279393
-26,-9,-24,10.5377629681308
9,-3,-12,0.7823098348337295
27,-16,19,5.178024207902404
-18,-14,17,-16.18000833856872
24,25,-5,1.085937757825862
-11,14,-28,-27.732580261468318
-2,2,-5,-4.962633970675551
10,3,-8,-1.96803159355539
20,-9,23,-9.07064309874701
19,21,24,21.068439943052017
-16,16,17,-5.852015863629495
-2,17,-25,23.61879046044178
-20,13,-22,-8.835592748372708
14,15,5,3.388176418993418
21,6,16,-5.018377231407082
22,-24,-18,-17.300371342513866
-9,28,-18,-5.78743445142632
25,-25,23,4.0352930641122535
-23,7,-12,-8.416672204958866
20,-27,-15,14.753720987880937
6,-26,10,-6.665414218145661
-27,-25,5,0.36961994175502894
10,5,-9,7.791246942891794
-14,-13,15,-6.165768334191781
28,-19,6,-1.8618691242912806
-29,-22,-21,-0.9339350247874817
26,3,-28,-3.3044409033476416
-15,-19,-9,0.5892069741077498
-18,22,16,0.5186957595976182
-1,21,-25,-20.376088657533263
28,24,3,-3.679340952333438
-26,15,-2,-0.6536563579855933
27,-6,-17,-5.0422022781155755
-19,-8,-25,25.722660783771214
25,21,-3,-1.5187641037446946
25,-22,-10,0.9026897189594348
-25,-26,-7,6.329111965220693
-27,22,-10,-0.20362571582979744
-11,2,26,23.646158795455776
-18,22,-9,0.739978491857715
4,-23,-6,-5.730966045914636
28,23,26,-22.964336374868004
17,-19,-11,1.3734859682408789
7,20,25,23.577533522533997
-10,13,-20,-9.242412265609271
-4,8,-20,-20.440808553331248
-18,-24,-26,-22.88472070392814
-12,-18,-5,-2.9110822751258882
8,24,-6,5.287970138231129
-12,-28,0,0.8438539587324921
-24,18,26,-19.101489408726582
-15,17,11,-11.335060323533947
-29,23,-4,2.636824087011682
-7,8,-12,-11.118396705137277
-11,-13,0,0.004425697988050785
19,12,-11,6.891006716191454
10,10,-5,1.881034025370396
12,14,-4,-3.118575464046989
16,-9,17,-7.963673729433246
3,12,-25,12.424330453410429
26,-24,5,5.17481113236176
2,0,-28,-0.4161468365471424
23,4,-8,5.521586942130028
-12,-15,-18,12.549035081560595
26,-7,-20,13.786651296704422
10,-29,22,13.760873923608834
-15,6,5,-2.1567654038534507
1,22,-24,0.7527337288378328
20,28,9,2.8462341565842135
-19,7,22,15.442409790000028
-23,5,-5,4.261788352982295
3,-22,-1,-0.9988438058908493
-17,28,2,0.26664823856414116
-11,17,28,-26.91470407463954
-12,10,-1,1.3878750696218618
-12,29,13,-7.783386536036087
16,-24,3,1.759075605696487
11,4,10,-7.563599255091232
23,-10,-24,-13.589339681678272
23,8,20,19.254331912134237
-7,-4,-3,-1.5165052315804797
22,-23,-10,-9.462164868146344
14,-3,-2,0.41897723432756806
15,-2,8,-8.034067327464275
-7,-25,-7,-0.17255999634110664
-3,-3,13,-2.824552601378719
-24,-24,15,14.007854437436356
19,19,17,3.536617182456859
29,24,-11,9.213304452383863
0,-15,1,0.3497121598428832
19,14,-11,-9.907976294456905
-15,-25,-9,-1.9508536637387786
-16,-27,9,-9.565042835963911
-27,8,8,7.622727164253218
11,9,-23,-9.47429946257235
13,-8,-10,10.801029247684014
22,-12,24,11.877789205615802
-5,-27,15,-14.061976740604319
-26,-14,24,-23.12765721434825
18,21,11,9.863528732140697
-8,-11,28,27.854225749611086
-5,29,1,-0.3799716987497413
-17,-11,5,4.724787694701921
-6,-12,6,4.179607794652976
-5,24,-8,7.528289081516218
25,10,-6,4.255329477199692
-17,-18,15,10.989645363523545
14,7,-3,-1.8342225779485335
10,23,22,-19.455920420930205
10,-5,25,23.13403533750201
3,-15,-8,4.212310224656489
-20,-9,23,-9.07064309874701
6,29,0,0.960170286650366
0,19,10,2.4987720966295237
9,14,-12,-12.798418530223122
4,-25,13,1.0669291304074373
17,14,-26,-26.030954586118227
25,-22,-12,0.884987100378627
15,20,19,16.586271850966103
18,18,6,-3.8456067723859757
12,7,-24,-14.923824410518446
24,4,22,-16.225475889437426
12,25,9,-0.3473117921474652
4,17,-8,7.037536314172843
8,-24,20,17.966067206323864
-3,8,13,11.871664709503518
0,15,22,15.30633248345657
-17,23,21,-18.04579182573018
-29,21,6,4.271876301527336
-6,-4,-3,-1.3102371992734185
16,19,0,-0.9576594803233847
4,26,25,18.410317641126454
5,0,29,0.28366218546322625
12,17,13,-11.654313435701747
0,20,14,13.781233510186787
-3,-21,27,-23.57969473707396
-28,15,17,10.092287416357419
-23,0,23,-0.5328330203333975
-22,20,8,6.303601179426384
-15,-2,-28,24.700640038260264
6,-17,-28,-25.958959485977225
15,3,-1,-0.9008079209186886
27,-16,26,7.193347424557862
16,11,0,-0.9576594803233847
-21,27,-9,-9.155112615864796
-12,10,-4,3.0199384022899713
8,-13,27,-11.490010028127918
18,-16,-23,-5.961459575052421
0,20,16,15.607124011642043
-27,2,18,16.075214874128434
1,28,26,7.583852801872736
-14,12,16,-8.448429469799125
2,-15,-8,4.7861558847097925
24,-12,-11,-5.478123090667787
8,1,23,19.208332616773006
-12,27,8,8.494861385968516
26,-23,13,11.64778457660586
1,28,3,1.3530196707917468
-4,14,29,28.07396969428763
-16,5,5,-5.752280853639077
10,-1,19,-16.827020240426485
6,-4,-16,-11.148669638276486
24,20,-23,-20.57356175939844
10,-17,-12,-12.375841431631134
10,16,-26,6.646414704215245
19,-29,-4,-1.665830918665201
-3,-6,-7,-2.945900983992926
-18,16,-7,2.6756399248995373
-18,29,-26,17.91479769778124
6,10,4,-1.2159141569071132
0,-14,17,-15.840325046812797
17,-20,-23,20.722577428683838
-29,-17,-12,-12.28482743224368
4,-1,-29,23.749014938565388
-17,25,14,-2.1280878394204192
28,13,15,5.3398996860860475
-19,-2,15,-12.650756784198556
29,-22,14,-0.6241391996233461
-23,0,17,-0.5328330203333975
12,6,-29,8.946903406501342
6,29,-6,4.941973591928171
-18,-10,-10,-4.779894400649617
-3,-16,-17,-5.884348879906556
-5,-11,-16,-15.716181119348029
24,1,0,0.424179007336997
23,-19,-9,0.8160618666331736
11,17,-28,26.923555470615643
7,0,20,0.7539022543433046
26,0,-8,0.6469193223286404
-19,4,-23,18.39516201026902
-21,4,-26,19.129135617781863
-10,22,-23,-0.6354914153971633
1,-7,-20,13.680034280243921
5,25,-25,3.592455937907552
13,18,-8,6.915344755623605
-26,-19,-12,2.4454458382840683
-28,-5,14,12.462333978970372
1,-12,-11,-5.361999792136645
-24,1,6,5.473004916184376
0,-12,-10,-4.365729180004349
-27,-28,17,-4.897537209967609
-20,6,21,-5.459643400364051
1,-21,-4,3.886924860012364
-11,-5,-8,-7.666968499317057
-23,10,7,-4.340980796558986
-17,-14,25,-25.040347230423357
-18,24,10,-8.395466911822158
-12,-26,6,-3.7314967441451237
29,-3,-17,1.6509826073287424
20,11,3,-2.5918885578387183
15,-19,15,-3.0078460578031065
-6,20,19,18.306130050475293
23,-28,29,-8.3891008812616
-19,28,14,4.781385654496836
-12,17,-8,8.535033893768947
6,8,27,27.672842945481676
26,19,5,1.396305370643402
-16,22,-12,-0.8514437688385381
7,-5,-15,-13.629961865603773
22,-5,21,19.137448941531268
24,-2,-21,19.51942497067631
4,10,26,-14.798192503987226
0,25,29,-2.838200752835418
-8,-25,-22,-3.05723853595962
-23,25,-9,0.6583327305465598
-4,13,16,6.069028968362643
28,5,21,-21.100015634239472
10,28,1,-0.5681657407685834
-19,-29,-1,0.3250707339737017
26,15,-12,-7.156534759556761
2,17,21,-20.605494166017834
17,0,11,-0.27516333805159693
-26,0,7,0.6469193223286404
23,21,12,9.507034642099276
-6,-28,0,0.960170286650366
-19,-22,28,1.2365412783179777
23,-29,5,2.78533640073144
19,13,24,11.072713502026051
-15,-12,10,4.606041267145528
-24,-3,19,-2.25710114580048
11,10,-22,11.972890137554186
-9,-9,19,-8.741381481478053
-14,28,-9,-2.301414876562988
7,17,-5,5.560889713741089
-1,21,16,13.926792522445037
17,-22,-8,-0.34597381237482794
-25,-6,-29,-7.111846635905376
13,-12,21,12.17547805945933
-27,16,5,-1.7316553920591626
13,17,-2,2.8302417652093097
-11,1,-6,-5.044400210859328
-1,-15,-19,12.89577126885336
21,-20,-9,7.668777996324381
11,2,-16,-14.544333131222857
20,17,21,-19.7812652676573
-13,4,-2,2.4210517720660527
0,1,7,6.890296893655275
-8,29,3,-2.136401686447516
-8,-10,0,-0.14550003380861354
-5,7,-25,-16.1410027825065
-3,-2,-1,-0.0806950697747637
-24,-18,-15,-10.840629694238144
22,23,-22,17.616888065459115
-5,13,2,1.123996259116508
-23,-18,7,4.724077707068335
29,-11,16,15.251785775122256
-16,13,11,3.6641779247696653
9,16,24,-7.820809861846244
22,-13,-7,1.9412084313918492
16,29,12,-8.921266090878994
13,26,17,13.87094043960344
26,7,2,1.9608925197662184
-26,15,-25,-15.610276681599279
13,3,7,1.8952868378692667
-7,-29,26,18.008383243880463
-9,-18,-22,-17.43284969086155
4,26,-14,-11.32946192757805
22,19,14,1.0983201088866956
-23,-2,18,-16.90018670319567
18,-2,16,-13.888442120966827
-29,-24,22,19.174666434456725
2,-24,-19,-17.622135714672996
11,11,3,-2.9955449216640595
-3,12,-13,5.985455437405209
-13,-20,-23,21.905187548185634
0,-7,-17,12.168772178219413
-17,19,26,3.6216441131851638
3,16,-10,1.8890406700502076
-13,-28,-4,1.9910699346816725
1,24,25,-22.09915674429746
27,-4,-25,-19.21220119143204
17,4,-24,17.888096549338677
-13,27,13,13.340333850708735
14,-16,20,5.894803551509139
29,-18,-29,-22.526687686067604
7,-7,-18,12.579661031281507
-5,-27,6,-5.4545933849637915
-8,23,-25,21.010010070570655
-5,-17,-25,-23.751275111525697
-18,6,10,-2.1338382737451784
-10,20,2,0.9868189723788029
-6,-16,1,1.2480736033154312
7,26,-17,-12.209591403809942
-15,7,-8,-6.0155807026091335
22,-25,-26,-4.441106328936736
15,-27,-27,25.062462154062757
-29,16,-2,-0.1722508963588697
-16,-15,9,-6.8102500417374365
-19,20,-7,-5.4019121369067244
8,-4,17,12.720142386426167
29,3,-3,-1.171417553868602
-26,13,-19,-7.336254377377537
0,21,25,21.9163909634014
8,-29,-10,-6.7818388759382895
-4,15,0,-0.6536436208636119
18,27,-8,-6.990690718991944
-22,6,21,-6.86768628857208
24,-20,28,-25.13828801303658
0,14,-7,-5.934251489864092
16,-11,29,28.042056509647015
-24,-24,-18,-15.876231508782231
0,20,-14,-11.781233510186787
10,9,-26,-11.554152145362124
-14,18,4,-2.8672117688788705
-28,16,12,-4.41744566629435
15,-23,-4,-4.1445695295595035
0,5,-18,18.260636943936493
18,23,2,-1.032124100106261
3,-2,-7,5.3750894911793266
-22,-14,11,-11.89664173903821
20,0,-4,0.40808206181339196
-13,17,-1,1.868844273329753
-19,-26,-13,10.901964474421504
-12,0,2,0.8438539587324921
-9,-13,16,-7.633802851110931
-20,0,-22,0.40808206181339196
-23,-5,24,22.481349571581923
15,-4,13,9.078744526144245
7,1,20,17.583321950501237
29,-3,15,-2.8648576505870085
7,-4,20,15.889952160501869
-16,25,3,-1.3547147306167038
-5,13,21,9.107169958822686
10,-6,-23,-7.265627987651747
-14,20,26,23.873313737126153
-16,-18,-22,-17.47937890930026
-7,-3,-29,4.8463824880794535
20,10,18,-9.384297934195263
-14,-19,3,-0.3128944107810234
-3,13,-27,-12.33450249091975
23,-15,15,-10.28715062269015
14,-12,-21,-11.1312940598013
-21,-7,6,-4.489648852537003
-28,-8,-5,3.9841853668033425
-27,14,3,2.679683258350775
-29,-14,5,-5.701094308163352
6,11,-7,7.960101732505291
-16,-15,14,-10.06168924252302
-2,-18,25,18.35853433274476
28,2,0,-0.9626058663135666
15,-23,-13,-11.76055316713604
29,-10,24,12.308449131655875
-29,19,-12,-2.5465840456444284
13,1,-12,-9.190205036244562
21,-14,-11,10.348951652419304
23,6,1,-0.8122485185323234
4,-24,0,-0.6536436208636119
-24,-28,19,-4.723030970512514
27,17,-21,19.897208520736857
-28,-2,-12,9.948963255594613
-22,-7,-28,17.395663937731456
-10,-24,10,8.216712090989786
16,-22,-6,-1.0107673360658078
-5,-9,10,-3.83752266695434
6,18,10,-6.549702181066395
8,-8,15,-14.98587373315934
7,27,-18,-16.46086445693775
-25,-27,9,-7.616180543777054
-21,7,16,9.964056319276356
-22,-25,0,-0.9999608263946371
-3,13,26,9.934350460892219
-14,13,-2,-0.7035968554454483
-28,6,-22,5.184535094062802
22,24,22,-20.922684790540362
26,28,13,4.168694570330938
-3,-20,18,-17.423007009697745
-26,17,18,-16.658235531503383
-1,-2,-11,10.542574000950639
-16,-15,3,-2.908523000794735
-9,5,-20,18.267355231378094
6,7,5,4.245103280244312
7,9,-27,-10.373296847184124
15,10,7,-4.56783568908441
29,-10,5,1.9720480247578482
-23,-17,2,1.389961963425716
-12,-14,11,-10.052826953911081
26,-20,9,-7.569587934220008
17,-18,18,13.242607103838573
12,-13,-3,2.104355069212415
-19,-28,17,-3.616693783047104
-16,27,6,4.780596090103634
-3,-20,-20,17.268912517952106
-3,11,11,-11.989884768658184
-2,15,-4,-3.01729819717561
-23,-4,-28,-21.723302888955388
25,-16,29,9.340398995150368
-17,-16,27,7.498226211905166
-2,-23,-17,-14.801893707525043
25,9,0,0.9912028118634736
-7,-1,-17,15.058908996077545
-13,5,27,-24.98350863445454
-2,-27,0,-0.4161468365471424
13,16,24,-6.002232818511371
0,0,7,1.0
-21,29,6,-4.529532565502073
-20,-17,-5,-4.398905397584392
-29,-21,-13,10.12846577127973
-5,4,15,-11.068375244155696
22,13,-14,-6.8822993419676095
-20,-1,-17,14.713088803547633
6,25,6,0.16605978606372773
20,-7,-6,4.350001654126126
-18,-7,26,-16.421334858444432
-5,25,-25,3.592455937907552
7,14,-15,-14.105208081079752
16,6,5,-2.354736971318014
4,-12,4,1.492648051138128
28,21,26,20.790440735623893
9,4,2,-2.4247352525005335
7,-10,-18,-9.038477741665352
-24,21,-19,-15.472278124848067
6,-9,4,-0.6883036543166604
-4,-11,19,18.346170303599756
10,8,-6,-6.775221008816743
-25,28,-25,-5.781441895833252
-3,18,-1,-0.23900524982876936
28,29,23,-16.22618520321182
21,-6,-9,-3.062468744014601
3,-23,-13,-11.990857750877664
-9,-24,-15,-14.494805691984036
0,-8,1,0.010641753376618213
-26,6,14,-3.264897652456322
20,-1,5,-3.7992728622260907
-18,15,25,16.917512712171998
24,28,-8,-1.7430672991259555
25,12,-9,5.8203590738673885
-22,-5,4,2.8357362722579165
-6,0,-1,0.960170286650366
-4,3,-20,-3.476043782060956
4,26,-17,-13.617137279016857
0,-13,-27,12.344509994319305
12,-25,-22,-2.0678845434185145
-24,-17,-21,-19.765168322133697
17,-5,-20,-19.453648831314368
-11,-11,-9,-8.99548616096828
24,-9,15,-5.757598271289352
5,-19,24,-3.31339084644763
-17,-11,26,25.724582032266692
5,8,7,7.2091699118268995
19,0,24,0.9887046181866692
1,11,8,-7.4596193465374885
14,-12,-6,-3.082700289794776
2,-5,-8,-8.08754103385225
-13,8,-11,-9.975493931407005
1,-15,3,-1.4105612146032107
-18,10,0,0.6603167082440802
-26,20,27,25.296441091974586
-3,24,-17,14.404839657512161
9,-27,-24,22.041892019823397
-14,-27,2,-1.7760146386011724
11,-8,8,-7.9104402749990035
-25,11,-21,21.990997149428246
18,-16,12,4.115156508224864
10,17,29,-28.7195987935836
-13,-20,-22,20.992242297458006
25,-19,10,-0.5075692847660499
19,2,-21,-18.106541345152646
9,3,5,-0.20553022158534084
18,21,-15,-11.88951786979676
9,-27,-23,21.085516091418892
-23,-6,15,3.6583994526504906
18,-24,-2,-1.1508400157691676
1,-17,-9,-8.11227512104787
5,-21,20,-16.449450585257896
6,9,27,12.087369388177793
28,7,-13,-9.503431649657823
-29,-18,19,13.520700158972845
-27,0,26,-0.2921388087338362
22,25,-13,0.7206119248764122
17,11,26,-26.27490870836989
-9,26,10,6.7144542429113505
21,-22,-2,-0.5654318788050762
22,9,2,-0.17572385591112394
-12,-20,21,-18.32799630654769
-27,-25,19,2.222544443123851
-4,-14,23,-23.43761280184563
-13,28,13,4.429222029452494
17,23,20,-17.19957142155501
15,15,23,14.196932410754867
-3,6,-6,0.6865004925931097
-6,24,-20,19.071737526782844
-22,25,-8,0.058853174387547114
12,20,19,18.189813722557417
22,0,-29,-0.9999608263946371
-25,-12,24,13.868952843873913
-23,25,29,-4.371033773168816
27,-1,-6,4.756687100113543
16,-22,-27,-1.1966448311642894
-28,-27,0,-0.9626058663135666
23,23,21,-18.30346150801198
-17,9,15,5.906613940574752
-22,5,0,-0.9999608263946371
-7,-10,-22,-11.214562185222832
13,-6,4,2.0251087742458997
20,-14,-6,6.351726195982614
-23,-5,-14,-13.957772865617336
-14,5,15,-14.247126901739243
-25,-17,16,16.37356268193638
-15,-2,-23,20.154152904131855
13,12,24,-11.970303250560244
-16,19,-7,-2.0067999479640513
13,-13,13,-4.554724697296136
15,-29,-9,-6.732392870775529
28,10,15,-9.122922529654113
9,-5,-12,-12.418221557842338
-15,-4,5,3.02432456368082
-24,-22,7,0.4861381723698241
-20,24,27,-24.042533712365454
13,5,-20,20.085932274712967
22,-7,11,-8.226813412301317
-19,-22,27,1.227689969027574
9,12,-5,1.7717343281174975
-9,-28,10,-3.6201881449633677
4,22,-2,-0.6359410022828041
-17,-20,17,-15.795232600421267
0,-2,-23,21.913840816990678
-8,10,-8,4.206668853306344
7,-26,14,-9.921916052371134
-26,-5,23,22.702177639580825
26,-6,-15,-3.5443131506552477
1,-12,-20,-10.191156054140558
13,4,23,-16.49901061063215
2,12,17,-9.537886442554536
-7,8,-2,-1.224814238903459
